"secs","kph","rpm","watts","hr","torq","km","g"
9460.08,24.2,74,120,0,6.1,81.518,2.6
9462.6,24.3,71,160,0,8.1,81.535,2.72
9465.12,24.1,62,141,0,7.2,81.552,3.08
9467.64,24.8,77,75,0,3.7,81.569,2.56
9470.16,26,81,102,0,4.9,81.589,2.55
9472.68,26.2,78,108,117,5.1,81.606,2.67
9475.2,26.8,83,98,117,4.5,81.625,2.56
9477.72,26.4,82,116,118,5.4,81.643,2.56
9480.24,25.8,86,146,118,7,81.662,2.38
9482.76,25.6,75,178,118,8.6,81.679,2.71
9485.28,25.8,83,125,118,6,81.697,2.47
9487.8,25.8,63,134,118,6.4,81.716,3.25
9490.32,25,81,197,0,9.7,81.733,2.45
9492.84,25.3,76,139,0,6.8,81.75,2.64
9495.36,25.5,77,138,0,6.7,81.768,2.63
9497.88,25.2,84,143,0,7,81.787,2.38
9500.4,25.7,79,134,0,6.4,81.804,2.58
9502.92,25.8,74,83,0,4,81.822,2.77
9505.44,26,71,114,112,5.4,81.841,2.91
9507.96,26,81,117,112,5.5,81.858,2.55
9510.48,25.4,78,142,112,6.9,81.876,2.58
9513,24.6,76,171,112,8.6,81.893,2.57
9515.52,24.1,42,176,0,9,81.91,4.55
9518.04,23.6,73,158,0,8.2,81.927,2.57
9520.56,22.9,74,134,0,7.2,81.944,2.46
9523.08,21.6,69,105,0,6,81.96,2.48
9525.6,19.5,67,46,0,2.9,81.972,2.31
9528.12,16.2,0,0,120,0,81.983,NA
9530.64,12.1,0,0,120,0,81.994,NA
9533.16,6.9,0,0,120,0,81.998,NA
9535.68,4.7,0,97,99,25.6,82.003,NA
9538.2,10.9,0,207,98,23.5,82.009,NA
9540.72,14.6,46,187,98,15.8,82.02,2.52
9543.24,16.6,60,95,98,7.1,82.031,2.2
9545.76,22,65,80,98,4.5,82.046,2.69
9548.28,24.7,74,111,0,5.5,82.063,2.65
9550.8,25.5,78,91,0,4.4,82.08,2.59
9553.32,25.9,78,76,104,3.6,82.1,2.64
9555.84,26.1,100,74,104,3.5,82.117,2.07
9558.36,26.4,114,96,105,4.5,82.136,1.84
9560.88,26.8,110,49,105,2.3,82.154,1.93
9563.4,27.4,86,55,105,2.5,82.173,2.53
9565.92,27.7,85,63,105,2.8,82.192,2.59
9568.44,27.7,73,58,0,2.6,82.212,3.01
9570.96,27,91,72,97,3.3,82.231,2.35
9573.48,26.6,90,71,102,3.3,82.251,2.35
9576,27,73,52,102,2.4,82.268,2.94
9578.52,27.4,65,53,103,2.4,82.287,3.35
9581.04,26.9,0,0,107,0,82.307,NA
9583.56,24,0,0,106,0,82.324,NA
9586.08,19.3,0,0,106,0,82.339,NA
9588.6,13.9,0,0,103,0,82.348,NA
9591.12,13.3,0,0,97,0,82.358,NA
9593.64,17.4,0,250,96,17.7,82.369,NA
9596.16,22.6,61,64,96,3.5,82.384,2.94
9598.68,23,72,162,96,8.7,82.401,2.54
9601.2,23.3,71,147,96,7.8,82.416,2.6
9603.72,22.6,67,141,0,7.7,82.432,2.68
9606.24,21.5,67,140,0,8,82.449,2.55
9608.76,20.8,60,187,0,11.1,82.462,2.75
9611.28,20.3,62,161,0,9.8,82.477,2.6
9613.8,19,59,191,111,12.4,82.49,2.56
9616.32,18.5,56,183,111,12.2,82.503,2.62
9618.84,17.9,54,211,117,14.6,82.516,2.63
9621.36,17.4,53,188,118,13.3,82.529,2.61
9623.88,17.4,53,198,119,14,82.539,2.61
9626.4,17.1,52,163,119,11.8,82.552,2.61
9628.92,17,52,196,120,14.2,82.563,2.59
9631.44,16.8,51,184,122,13.6,82.576,2.61
9633.96,16.8,51,174,125,12.8,82.587,2.61
9636.48,17.8,60,156,125,10.8,82.6,2.35
9639,18,62,135,125,9.3,82.613,2.3
9641.52,18.1,61,146,125,9.9,82.625,2.35
9644.04,18.2,63,165,0,11.2,82.638,2.29
9646.56,18.8,62,150,0,9.8,82.651,2.41
9649.08,19.1,64,150,0,9.7,82.664,2.37
9651.6,19.6,65,136,0,8.6,82.677,2.39
9654.12,20,67,141,0,8.7,82.692,2.37
9656.64,20.4,63,125,0,7.6,82.705,2.57
9659.16,21,77,138,0,8.1,82.72,2.16
9661.68,21.6,77,124,0,7.1,82.735,2.23
9664.2,21.5,72,134,0,7.7,82.75,2.37
9666.72,21.4,73,149,0,8.6,82.766,2.33
9669.24,21.9,77,118,0,6.7,82.781,2.26
9671.76,21.9,77,110,0,6.2,82.796,2.26
9674.28,21.6,73,139,0,7.9,82.811,2.35
9676.8,22.2,79,106,0,5.9,82.828,2.23
9679.32,22.7,80,112,113,6.1,82.843,2.25
9681.84,22.9,77,84,113,4.5,82.858,2.36
9684.36,23,91,82,113,4.4,82.875,2.01
9686.88,23,81,82,113,4.4,82.891,2.25
9689.4,23,79,109,0,5.9,82.908,2.31
9691.92,23.3,77,102,0,5.4,82.923,2.4
9694.44,23.6,65,106,109,5.5,82.94,2.88
9696.96,23.7,89,98,110,5.1,82.957,2.11
9699.48,23.7,77,80,110,4.2,82.972,2.44
9702,23.6,87,78,110,4.1,82.99,2.15
9704.52,23.3,138,62,110,3.3,83.007,1.34
9707.04,23.1,73,49,108,2.6,83.022,2.51
9709.56,21.6,0,0,108,0,83.037,NA
9712.08,21,0,0,105,0,83.052,NA
9714.6,20,0,0,102,0,83.067,NA
9717.12,18.7,0,0,95,0,83.08,NA
9719.64,17.6,0,0,100,0,83.093,NA
9722.16,16.9,0,0,99,0,83.104,NA
9724.68,17.3,0,0,97,0,83.117,NA
9727.2,18.2,0,0,97,0,83.13,NA
9729.72,17.8,56,72,97,5,83.143,2.52
9732.24,19.4,42,75,97,4.7,83.156,3.67
9734.76,20,46,44,97,2.7,83.169,3.45
9737.28,19.8,54,67,0,4.2,83.184,2.91
9739.8,20.3,63,43,0,2.6,83.197,2.56
9742.32,20.5,0,43,0,2.6,83.212,NA
9744.84,20.3,66,28,0,1.7,83.227,2.44
9747.36,19.9,0,38,0,2.4,83.24,NA
9749.88,19.4,0,0,0,0,83.253,NA
9752.4,18.8,0,0,0,0,83.268,NA
9754.92,18.2,0,0,0,0,83.281,NA
9757.44,18.1,0,0,0,0,83.291,NA
9759.96,17.4,0,0,0,0,83.304,NA
9762.48,16.5,0,0,0,0,83.317,NA
9765,16.3,0,0,0,0,83.328,NA
9767.52,8.7,0,0,97,0,83.33,NA
9770.04,3.7,0,37,0,12.3,83.339,NA
9772.56,5.8,0,16,0,3.5,83.343,NA
9775.08,6.6,0,27,0,5.1,83.347,NA
9777.6,8.4,0,0,0,0,83.354,NA
9780.12,8.7,0,0,0,0,83.36,NA
9782.64,8.9,0,0,83,0,83.367,NA
9785.16,8.5,0,0,83,0,83.373,NA
9787.68,7.5,0,0,82,0,83.378,NA
9790.2,5.8,0,0,82,0,83.382,NA
